year,office,district,votefor,candidate,party,candidateid,votes,type,winner
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,ROBERT NORRIS, ,,10,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,VAUGHN COMEAU, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,JASON LAUGHTON, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,JOSHUA KNOX, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,BOB NORRIS, ,,8,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,BURT MAYNARD, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,GEORGE GODIN, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,ROGER LAGENVINE, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,SETH ERNO, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,ANDY PELLITIER, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,CAROLYN BRANAGAN, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,DANIEL GRAMELIN, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,GARY DIMARCO, ,,2,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,HOWARD WEBSTER, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,JUDY NASCA, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,LEE HUGHS, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,RENEE CROW, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,BOB NORRIS, ,,2,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,BRYAN MARTELL, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,FRANK JONES, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,JOSH ALDRICH, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,BLANK, ,,2,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,BOB NORRIS, ,,4,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,CAM SHELTRA, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,ARTHUR JONES, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,BLANKS, ,,5,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,GRIFF PLANTE, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,JAKE TOOF, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,JASON BABBIE, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,JOSEPH CAHILL, ,,2,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,LENNY BATES, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,FRANKLIN COUNTY,1,ROGER LANGEVIN, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,"GEORGE ""NED"" SPEAR II",REP/DEM,,3216,Registered,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,DAVID MILLER, ,,2,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,GREGORY RAINVILLE, ,,2,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,JACQUES DUPIIS, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,PAUL POULLIOT, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,VAUGHN COMEAU, ,,3,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,GAVIN SOLMA, ,,0,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,NATHAN SOLMA, ,,0,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,PHILIP HORICAN, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,JAMES FRY, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,JOHN ROY, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,MARK KELLER, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,ROBB STEBBINS, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,GRAND ISLE COUNTY,1,STEVE SCHOUTEN, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,GRAND ISLE COUNTY,2,JOANNE R. BATCHELDER,REPUBLICAN,,2106,Registered,FALSE
2018,ASSISTANT JUDGE,GRAND ISLE COUNTY,2,SHERRI POTVIN,DEMOCRATIC,,2458,Registered,FALSE
2018,ASSISTANT JUDGE,GRAND ISLE COUNTY,2,BRUCE BACHELDER, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,GRAND ISLE COUNTY,2,GENE CRELLER, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,GRAND ISLE COUNTY,2,ZACHARY YORK, ,,2,Write-in,FALSE
2018,ASSISTANT JUDGE,GRAND ISLE COUNTY,2,JOHN HOLMES, ,,0,Write-in,FALSE
2018,ASSISTANT JUDGE,GRAND ISLE COUNTY,2,JOHN OLDHAM, ,,0,Write-in,FALSE
2018,ASSISTANT JUDGE,GRAND ISLE COUNTY,2,PAM EATON, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,GRAND ISLE COUNTY,2,CHRISTOPHER JULOW, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,GRAND ISLE COUNTY,2,KEVIN WINCH, ,,1,Write-in,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,DOUGLAS DISABITO,DEM/REP,,3208,Registered,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,ALTON BRUSO, ,,2,Write-in,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,CHESTER, ,,1,Write-in,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,DAVID MILLER, ,,2,Write-in,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,LOUISE KOSS, ,,34,Write-in,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,TERRY TATRO, ,,2,Write-in,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,LOUISE KOSS, ,,0,Write-in,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,NATHAN SOLMA, ,,0,Write-in,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,DAN GAGNE, ,,1,Write-in,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,LAURA GOSS, ,,1,Write-in,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,LOUISE KOSS, ,,17,Write-in,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,DAVID MILLER, ,,1,Write-in,FALSE
2018,STATE'S ATTORNEY,GRAND ISLE COUNTY,1,LOUISE KOSS, ,,9,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,RAY C. ALLEN,DEM/REP,,3388,Registered,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,BOB PEARL, ,,2,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,DONNA POLK, ,,3,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,JOHN ROY, ,,1,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,MATT DILLON, ,,1,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,GAVIN SOLMA, ,,0,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,MARK CONOVER, ,,0,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,RICHARD MIDDLETON, ,,0,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,WILLIAM LAMOTT, ,,0,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,BRIAN PEARL, ,,1,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,CHARLES SENESAC, ,,1,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,DONALD TRUMP, ,,1,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,DONNA POLK, ,,1,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,ANNE ZOLOTAS, ,,1,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,BOB STEBBINS, ,,2,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,JAMIL HANDY, ,,1,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,JO HENRY NUNES, ,,1,Write-in,FALSE
2018,SHERIFF,GRAND ISLE COUNTY,1,MIKE CHAPMAN, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,, ,,0,Registered,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,KEVIN WINCH,INDEPENDENT,,3154,Registered,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,FRANCIS SKIP LEWIS, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,RALPH TATRO, ,,3,Write-in,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,BOBBY DEAN, ,,0,Write-in,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,JOHN OLDHAM, ,,0,Write-in,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,LYLE ANDREWS, ,,0,Write-in,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,PAUL ZERA, ,,0,Write-in,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,EVAN POTVIN, ,,2,Write-in,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,JIM FALBY, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,MARK MARTIN, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,CAROL TREMBLE, ,,7,Write-in,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,EVERETT DUBUQUE, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,GRAND ISLE COUNTY,1,RUSSELL DOWLING, ,,2,Write-in,FALSE
2018,PROBATE JUDGE,LAMOILLE COUNTY,1,JAMES R. DEAN MAHONEY,INDEPENDENT,,9165,Registered,FALSE
2018,PROBATE JUDGE,LAMOILLE COUNTY,1,EDWARD FRENCH, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,LAMOILLE COUNTY,1,PHIL COTE, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,LAMOILLE COUNTY,1,JEREMY MARTIN, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,LAMOILLE COUNTY,1,JOEL PAGE, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,LAMOILLE COUNTY,1,EDWARD WUCIK, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,LAMOILLE COUNTY,1,STEVE BERRY, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,LAMOILLE COUNTY,2,MADELINE M. MOTTA,DEMOCRATIC,,4479,Registered,FALSE
2018,ASSISTANT JUDGE,LAMOILLE COUNTY,2,JOEL W. PAGE,DEM/REP,,6181,Registered,FALSE
2018,ASSISTANT JUDGE,LAMOILLE COUNTY,2,BROOKE BATCHELDER WRIGHT,INDEPENDENT,,3479,Registered,FALSE
2018,ASSISTANT JUDGE,LAMOILLE COUNTY,2,KEN KELLY, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,LAMOILLE COUNTY,2,DAVID GRISWOLD, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,LAMOILLE COUNTY,2,DIANNE MARTIN, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,LAMOILLE COUNTY,2,MICHAEL GORA, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,LAMOILLE COUNTY,2,BRIAN MOODY, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,LAMOILLE COUNTY,2,JOHN ANDERSON, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,LAMOILLE COUNTY,2,MADELINE MOTTA, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,LAMOILLE COUNTY,2,STEVE BERRY, ,,1,Write-in,FALSE
2018,STATE'S ATTORNEY,LAMOILLE COUNTY,1,"ELIZABETH ""BETSY"" ANDERSON",REPUBLICAN,,5200,Registered,FALSE
2018,STATE'S ATTORNEY,LAMOILLE COUNTY,1,TODD A. SHOVE,DEMOCRATIC,,5859,Registered,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,ROGER M. MARCOUX JR,REP/DEM,,9657,Registered,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,BRUCE BURNOR, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,FERRON WAMBOLD, ,,12,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,TIM TROMBLEY, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,BUFFORD JUSTICE, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,CHRIS WATSON, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,GUS SCHWARTZ, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,JAY SAWYER, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,RAYMOND TOWNE, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,ROY MARBLE, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,WARREN MILLER, ,,2,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,AMY O'TOOLE, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,BETSY ANDERSON, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,CHRIS JONES, ,,2,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,CLAUDE MARCOUX, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,JOE WRIGHT, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,KYLE PHILLIPS, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,LUCAS MARCOUX, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,NORMAN GRAVES, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,PETER HUGHES, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,RICK GRIMES, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,RICK JEWETT, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,RON AUDET JR, ,,2,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,ROY MARBLE, ,,5,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,SHANNON LYON, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,SYDNEY ROD, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,THEODORE KOCH, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,BERNARD EARL, ,,2,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,BERNIE SANDERS, ,,2,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,CLAUDE AMMONS, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,EDEN MERRILL, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,JOE PHELPS, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,STEVE BERRY, ,,1,Write-in,FALSE
2018,SHERIFF,LAMOILLE COUNTY,1,TODD SHOVE, ,,1,Write-in,FALSE
2018,HIGH BAILIFF,LAMOILLE COUNTY,1,CLAUDE D. AMMONS JR,DEMOCRATIC,,6108,Registered,FALSE
2018,HIGH BAILIFF,LAMOILLE COUNTY,1,LUCAS MARCOUX,REPUBLICAN,,4336,Registered,FALSE
2018,HIGH BAILIFF,LAMOILLE COUNTY,1,LUCY MERRIAM, ,,2,Write-in,FALSE
2018,HIGH BAILIFF,LAMOILLE COUNTY,1,CLAUDE MARCOUX, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,KATHRYN A.C. KENNEDY,DEMOCRATIC,,9686,Registered,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,AL GALLANT, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,BOB DILLON, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,DAN COLBURN, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,DAN PERRY SR., ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,ROBERT NUTTING, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,DANIEL BROWN, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,DAVID EGGUM, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,JAY COCUZZO, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,LORIE CHURCHILL, ,,0,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,STEPHEN W. WEBSTER, ,,0,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,CAROL FRENIER, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,DAVID EGGUM, ,,3,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,DAVID HARLEY, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,GREG KOTYK, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,ROY HAYWARD, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,DAN POWERS, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,DAVID EGGUM, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,HANNAH EGAN, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,JERRY FRIEDMAN, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,JOHN DUNE, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,SUSAN FORTUNATI, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,DAVID OTTERMAN, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,DONALD TRUMP, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,FRED CLEMENTS, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,ROD GRAHAM, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,ANNIE MCRAY, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,MELVIN COBURN, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,STEVE MARX, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,STEVE WETMORE, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,BILL HUFF, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,JEREMY MCCLURE, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,JESSICA EATON, ,,2,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,JIM HOLBROOK, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,LEE ISLEY, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,SANDERS JERGELEWICZ, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,SCOTT HASSEN, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,TERRY LEWIS, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,EGGUM, ,,2,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,MARCUS MARTINELO, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,TOM OTTERMAN, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,, ,,0,Registered,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,BERNIE LEWIS, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,CAPT. SPAULDING, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,JANICE COVEY, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,JOHN SPAULDING, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,TRACY VESPER, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,WENDY BIZZARD, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,COLIN JACOBS, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,CIERA BROWN, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,ROY GOODRICH, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,BOBBY BONES , ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,C. LYONS, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,CHARLIE LADD, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,CHRISTOPHER WADE, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,DAVID EGGUM , ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,ED NAUCEDER, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,GILLIS MOREAU, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,HORACE DUKE, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,LAURENCE HEBERT, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,ROY VANCE, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,RYAN RAND , ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,STEPHEN BEEDE, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,STEVE CLARK, ,,1,Write-in,FALSE
2018,PROBATE JUDGE,ORANGE COUNTY,1,TIMOTHY TOMASI, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,DAVID EGGUM,REPUBLICAN,,5195,Registered,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,JOYCE MCKEEMAN,DEMOCRATIC,,6428,Registered,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,"VICTORIA ""VICKIE"" WEISS",DEMOCRATIC,,5211,Registered,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,DAN PERRY SR, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,ROBERTA J MAUNDER WELCH, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,CHARLIE RUSSELL, ,,0,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,DWINA WARREN, ,,0,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,LORIE CHURCHILL, ,,0,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,SEPHEN W. WEBSTER, ,,0,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,EMILY NEWMAN, ,,2,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,RICK CAWLEY, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,DAVID GOODRICH, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,ELLIS HARLOW, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,SAVANNAH HOWARD, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,BRUCE LIMLAW, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,TOM WILSON, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,, ,,0,Registered,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,KATHERINE POPE, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,COLIN JACOBS, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,EMILY MARSHIA, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,MONICA MOONEY, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,BRUCE DURKEE, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,P RICKER, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,PETER WELCH, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,C.LYONS, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,CHRIS WADE, ,,2,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,ED NAUCEDER , ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,HORACE DUKE, ,,1,Write-in,FALSE
2018,ASSISTANT JUDGE,ORANGE COUNTY,2,OTTO TRAUTZ, ,,1,Write-in,FALSE
2018,STATE'S ATTORNEY,ORANGE COUNTY,1,WILLIAM J. PORTER,REP/DEM,,10548,Registered,FALSE
2018,STATE'S ATTORNEY,ORANGE COUNTY,1,DAN COLBURN, ,,1,Write-in,FALSE
2018,STATE'S ATTORNEY,ORANGE COUNTY,1,JOHN BROCHU, ,,1,Write-in,FALSE
2018,STATE'S ATTORNEY,ORANGE COUNTY,1,T.J. DONOVAN, ,,1,Write-in,FALSE
